Customer ID,Gender,Age,Hours at Gym (per week),Fitness Goal,Gym Membership Length (years),Calorie Intake,Dietary Preferences,Average Spend per Meal Order,Preferred Sports Drink Type,Average Weekly Consumption (Bottles),Average Spend on Apparel ($/year),Type of Apparel Purchased,Primary Apparel Purchase Channel
843583,Male,31,5.5,Fat loss,0,1809.0,Vegan,40.02,Electrolyte,8,900.91,Accessories,Brand Website
249143,Other,31,4.9,Endurance training,2,2019.0,Whole foods,42.35,Protein shakes,11,596.54,Outerwear,E-commerce Retailer
814635,Female,34,5.7,Endurance training,3,2288.0,High protein,49.73,Electrolyte,12,531.0,Accessories,Physical Retailer
636226,Male,32,6.3,Build muscle,3,2988.0,Whole foods,80.59,Protein shakes,10,542.74,Footwear,Brand Website
453824,Female,22,6.5,General health,3,2291.0,Low carb,41.38,Fresh juice,9,481.62,Footwear,Physical Retailer
825948,Male,22,8.8,Build muscle,5,2751.0,Whole foods,64.03,Protein shakes,14,927.79,Outerwear,Physical Retailer
987474,Male,32,6.2,Build muscle,4,2969.0,Vegan,59.42,Fresh juice,10,937.23,Outerwear,E-commerce Retailer
455754,Female,35,7.3,Build muscle,4,2576.0,Low carb,50.27,Protein shakes,10,415.01,Leisure,Physical Retailer
990123,Female,25,5.1,Endurance training,1,2391.0,Vegan,56.31,Protein shakes,7,637.42,Footwear,E-commerce Retailer
599522,Male,22,5.2,Endurance training,1,2411.0,Vegan,59.02,Protein shakes,7,790.98,Footwear,Brand Website
591072,Male,28,7.5,Fat loss,4,1672.0,Low carb,33.25,Electrolyte,12,669.08,Performance,E-commerce Retailer
138304,Male,24,6.5,Fat loss,1,1862.0,Whole foods,53.06,Electrolyte,10,661.98,Accessories,Physical Retailer
604999,Male,25,5.8,Build muscle,4,2700.0,Vegan,55.58,Protein shakes,10,578.43,Performance,E-commerce Retailer
924926,Female,32,3.6,Flexibility,1,1511.0,Vegan,24.32,Fresh juice,6,598.59,Accessories,Physical Retailer
365517,Male,33,7.4,Fat loss,3,1879.0,Whole foods,42.58,Electrolyte,10,675.13,Performance,E-commerce Retailer
767521,Female,32,6.9,Fat loss,4,1978.0,Low carb,38.67,Fresh juice,13,323.1,Accessories,E-commerce Retailer
721820,Female,34,4.1,General health,2,2389.0,Whole foods,48.6,Electrolyte,12,797.55,Leisure,Physical Retailer
485777,Male,27,3.9,Build muscle,0,2671.0,High protein,55.56,Protein shakes,6,563.42,Footwear,E-commerce Retailer
724674,Female,32,5.9,Build muscle,3,2595.0,Whole foods,64.74,Protein shakes,10,798.39,Performance,E-commerce Retailer
651638,Other,27,7.8,Build muscle,5,2805.0,High protein,51.12,Protein shakes,12,894.93,Yoga,Physical Retailer
717296,Male,28,5.8,Endurance training,4,2372.0,High protein,54.24,Energy drinks,12,761.06,Leisure,E-commerce Retailer
649639,Female,26,6.8,Build muscle,4,2918.0,High protein,58.7,Electrolyte,10,658.66,Performance,Physical Retailer
712956,Female,22,8.4,Build muscle,5,2884.0,Whole foods,74.16,Protein shakes,15,696.95,Accessories,Brand Website
738873,Other,30,6.0,Build muscle,1,2912.0,Whole foods,71.33,Energy drinks,12,1008.43,Accessories,E-commerce Retailer
307869,Male,19,6.2,Build muscle,3,2563.0,Whole foods,62.03,Protein shakes,11,786.71,Accessories,Physical Retailer
165953,Male,31,4.2,Endurance training,1,2131.0,Low carb,38.35,Protein shakes,12,902.71,Leisure,Brand Website
943890,Male,33,5.4,Endurance training,3,2342.0,Whole foods,61.54,Electrolyte,10,638.46,Yoga,Brand Website
600328,Female,32,6.6,General health,5,2118.0,High protein,55.13,Fresh juice,10,624.78,Accessories,Brand Website
103267,Male,28,7.0,Flexibility,5,2120.0,Whole foods,52.78,Fresh juice,9,878.18,Yoga,Physical Retailer
182745,Female,31,8.2,Fat loss,4,1772.0,Low carb,29.9,Protein shakes,7,302.14,Footwear,Physical Retailer
924945,Female,32,5.7,Flexibility,3,1896.0,Vegan,38.59,Fresh juice,8,689.34,Leisure,Physical Retailer
257164,Male,25,5.4,Build muscle,1,2679.0,Vegan,49.34,Protein shakes,8,736.78,Performance,E-commerce Retailer
635626,Male,22,7.2,Build muscle,3,2557.0,Whole foods,66.48,Protein shakes,10,990.83,Accessories,Brand Website
231484,Male,35,5.9,Build muscle,4,2979.0,High protein,67.06,Protein shakes,13,888.22,Performance,Physical Retailer
631831,Male,33,6.9,Fat loss,4,1920.0,Low carb,40.52,Protein shakes,9,694.03,Outerwear,Physical Retailer
992323,Male,27,7.8,Build muscle,5,2997.0,Whole foods,74.7,Protein shakes,10,804.84,Accessories,Brand Website
320156,Male,26,8.7,Fat loss,4,1959.0,High protein,49.3,Protein shakes,12,772.61,Footwear,E-commerce Retailer
323992,Male,26,5.7,Build muscle,2,2560.0,Low carb,42.43,Protein shakes,12,716.81,Performance,E-commerce Retailer
616771,Male,31,6.3,Build muscle,1,2868.0,High protein,56.1,Protein shakes,14,976.21,Performance,Brand Website
930857,Female,27,6.9,Fat loss,2,1620.0,High protein,32.42,Electrolyte,14,735.59,Accessories,Physical Retailer
663044,Male,27,4.1,Build muscle,0,2706.0,Whole foods,58.33,Protein shakes,13,585.32,Leisure,E-commerce Retailer
643176,Female,24,8.1,Build muscle,4,2533.0,Low carb,46.63,Protein shakes,12,533.8,Outerwear,Brand Website
791095,Other,24,7.9,Fat loss,1,1569.0,Whole foods,47.16,Electrolyte,20,802.47,Footwear,Physical Retailer
933727,Male,20,6.9,Fat loss,2,1516.0,Whole foods,42.46,Electrolyte,9,572.24,Footwear,E-commerce Retailer
214352,Male,28,6.2,General health,4,2295.0,Whole foods,59.82,Fresh juice,11,806.93,Outerwear,E-commerce Retailer
969474,Male,22,6.4,Fat loss,1,1996.0,High protein,41.78,Fresh juice,13,912.34,Performance,Physical Retailer
185999,Female,21,9.3,Fat loss,4,1519.0,Low carb,35.12,Electrolyte,11,718.97,Accessories,Brand Website
117955,Female,23,8.3,Fat loss,4,1956.0,High protein,37.85,Fresh juice,13,477.36,Footwear,Physical Retailer
924273,Male,31,6.4,General health,3,2114.0,Whole foods,51.14,Electrolyte,13,771.03,Performance,E-commerce Retailer
170640,Female,30,4.8,General health,1,1868.0,High protein,38.42,Fresh juice,13,647.55,Yoga,E-commerce Retailer
296582,Male,31,5.8,General health,4,1960.0,Low carb,38.37,Electrolyte,11,803.93,Performance,Physical Retailer
500573,Female,28,5.1,Build muscle,0,2875.0,High protein,55.14,Protein shakes,5,449.87,Performance,E-commerce Retailer
525695,Male,38,5.6,Build muscle,3,2705.0,High protein,51.28,Protein shakes,10,693.73,Accessories,Physical Retailer
161476,Female,27,4.9,Build muscle,1,2644.0,Low carb,63.33,Protein shakes,10,600.44,Performance,E-commerce Retailer
406955,Male,27,3.7,Flexibility,1,2068.0,High protein,44.72,Fresh juice,10,578.3,Yoga,Physical Retailer
775510,Male,32,6.1,General health,5,2184.0,Vegan,46.3,Protein shakes,18,633.73,Accessories,Physical Retailer
695468,Male,33,5.6,Build muscle,4,2768.0,Whole foods,64.5,Protein shakes,7,564.45,Accessories,E-commerce Retailer
514568,Female,30,6.1,Build muscle,1,2852.0,High protein,48.37,Electrolyte,13,871.52,Leisure,Physical Retailer
286141,Female,26,6.0,Fat loss,1,1849.0,Whole foods,43.22,Energy drinks,8,571.28,Footwear,E-commerce Retailer
998320,Female,22,8.8,Fat loss,4,1609.0,High protein,37.04,Protein shakes,9,683.7,Accessories,Brand Website
734736,Other,23,5.6,General health,1,2282.0,Whole foods,54.63,Electrolyte,8,1041.77,Leisure,Physical Retailer
278031,Female,25,6.5,Fat loss,1,1637.0,Whole foods,34.62,Electrolyte,10,681.22,Performance,E-commerce Retailer
219180,Female,29,6.2,Fat loss,1,1550.0,High protein,29.1,Protein shakes,11,437.17,Footwear,Brand Website
166234,Male,23,5.2,Build muscle,1,2902.0,High protein,64.0,Protein shakes,11,821.51,Outerwear,Physical Retailer
664242,Male,21,8.3,General health,5,2362.0,Whole foods,60.44,Protein shakes,13,676.05,Performance,E-commerce Retailer
278352,Female,33,4.1,General health,1,2275.0,High protein,48.65,Electrolyte,7,637.59,Leisure,Physical Retailer
179459,Male,29,4.0,General health,1,1886.0,Whole foods,55.89,Fresh juice,13,1051.73,Leisure,E-commerce Retailer
509995,Male,25,6.6,General health,5,1867.0,Whole foods,43.82,Electrolyte,12,789.05,Performance,E-commerce Retailer
825256,Female,25,6.1,General health,3,1841.0,Whole foods,36.53,Protein shakes,10,463.59,Leisure,Physical Retailer
159163,Female,19,7.3,Build muscle,4,2718.0,Vegan,57.29,Energy drinks,10,830.47,Accessories,Physical Retailer
575853,Male,26,6.0,Build muscle,3,2556.0,Whole foods,66.72,Protein shakes,8,848.82,Performance,E-commerce Retailer
151934,Male,27,7.6,Build muscle,4,2725.0,High protein,57.83,Electrolyte,8,964.94,Performance,E-commerce Retailer
820255,Female,30,3.8,General health,1,1995.0,High protein,42.05,Electrolyte,5,384.87,Performance,Brand Website
525523,Male,30,4.3,General health,1,2477.0,Vegan,49.86,Fresh juice,9,631.24,Accessories,Physical Retailer
940530,Female,29,4.7,Build muscle,0,2561.0,High protein,46.58,Electrolyte,16,508.46,Leisure,Physical Retailer
554137,Male,25,5.2,General health,3,2062.0,Whole foods,56.9,Energy drinks,11,799.48,Performance,Brand Website
239407,Other,26,7.1,Build muscle,4,2752.0,High protein,56.69,Protein shakes,14,1002.46,Yoga,Physical Retailer
750308,Female,31,6.6,General health,4,1977.0,High protein,48.17,Fresh juice,8,489.78,Performance,Physical Retailer
727083,Female,26,7.1,Build muscle,5,2935.0,High protein,63.37,Protein shakes,16,316.11,Performance,E-commerce Retailer
320184,Male,25,6.3,Endurance training,4,2025.0,High protein,35.01,Fresh juice,7,865.02,Leisure,Brand Website
449652,Other,31,5.5,Fat loss,0,1745.0,Whole foods,46.56,Protein shakes,7,714.94,Yoga,Physical Retailer
742612,Female,20,4.0,Endurance training,0,2264.0,Whole foods,51.86,Protein shakes,8,539.65,Yoga,Physical Retailer
422710,Female,26,3.8,General health,1,2116.0,Whole foods,55.73,Fresh juice,12,786.61,Leisure,E-commerce Retailer
297775,Female,26,3.6,General health,1,2331.0,Whole foods,56.26,Electrolyte,5,612.71,Outerwear,E-commerce Retailer
389336,Female,27,7.5,General health,5,1905.0,High protein,40.55,Protein shakes,13,740.65,Accessories,Physical Retailer
708364,Female,27,4.4,Build muscle,1,2805.0,High protein,52.13,Protein shakes,10,0.0,Performance,E-commerce Retailer
189780,Female,26,8.4,Fat loss,4,1963.0,Low carb,46.95,Electrolyte,11,656.76,Footwear,E-commerce Retailer
252617,Female,29,5.1,Build muscle,1,2745.0,High protein,49.55,Protein shakes,9,315.05,Yoga,E-commerce Retailer
645977,Female,18,6.8,General health,4,1880.0,Whole foods,51.02,Fresh juice,11,557.51,Footwear,E-commerce Retailer
897606,Female,33,6.3,Build muscle,4,2649.0,Vegan,63.86,Protein shakes,15,539.58,Accessories,Physical Retailer
450605,Male,31,6.6,Fat loss,3,1896.0,Low carb,29.68,Energy drinks,12,832.48,Leisure,Brand Website
989465,Female,21,6.5,Build muscle,1,2895.0,Low carb,51.25,Electrolyte,7,680.0,Footwear,Physical Retailer
174460,Female,33,4.6,Build muscle,1,2648.0,Whole foods,62.4,Energy drinks,13,673.7,Performance,Brand Website
464778,Male,33,7.4,General health,5,2073.0,Whole foods,48.89,Protein shakes,10,613.02,Leisure,E-commerce Retailer
631089,Male,27,6.1,Fat loss,3,1931.0,Whole foods,54.25,Protein shakes,8,688.83,Footwear,Physical Retailer
727438,Male,26,5.1,General health,4,1971.0,High protein,33.73,Electrolyte,11,921.16,Performance,Physical Retailer
827627,Female,19,5.7,Build muscle,1,2764.0,High protein,48.29,Protein shakes,11,290.49,Outerwear,Physical Retailer
279208,Female,32,5.3,Flexibility,4,1525.0,High protein,32.82,Fresh juice,7,640.79,Outerwear,Brand Website
331915,Female,25,4.5,Flexibility,1,1975.0,Vegan,45.51,Fresh juice,11,287.01,Performance,E-commerce Retailer
827952,Male,18,6.8,Build muscle,2,2855.0,Vegan,57.56,Protein shakes,11,731.72,Performance,E-commerce Retailer
537477,Female,24,7.5,Flexibility,4,1533.0,Whole foods,38.37,Fresh juice,9,667.06,Leisure,Physical Retailer
383821,Male,37,5.1,Fat loss,0,1637.0,High protein,32.17,Protein shakes,10,866.21,Footwear,Physical Retailer
277804,Male,25,4.5,Build muscle,0,2803.0,High protein,48.26,Protein shakes,9,927.95,Performance,Physical Retailer
805703,Male,18,6.3,Fat loss,1,1682.0,Low carb,23.71,Electrolyte,11,758.28,Footwear,E-commerce Retailer
818216,Female,20,6.1,Build muscle,2,2741.0,High protein,58.71,Fresh juice,11,675.07,Performance,E-commerce Retailer
455249,Male,28,5.9,Build muscle,1,2553.0,High protein,56.95,Protein shakes,8,806.56,Accessories,Brand Website
319930,Male,25,6.2,Fat loss,3,1961.0,High protein,46.2,Energy drinks,10,983.42,Performance,Brand Website
617313,Male,26,6.1,General health,3,2430.0,Whole foods,53.79,Fresh juice,11,876.88,Accessories,Physical Retailer
619332,Male,27,6.4,General health,4,2206.0,Vegan,50.14,Protein shakes,7,939.58,Yoga,Physical Retailer
416837,Male,33,6.2,Build muscle,5,2561.0,High protein,40.99,Electrolyte,11,700.87,Performance,E-commerce Retailer
128295,Male,36,4.3,Flexibility,0,2098.0,Vegan,44.2,Fresh juice,8,798.21,Accessories,Physical Retailer
113807,Other,18,5.7,Build muscle,1,2598.0,Whole foods,65.45,Protein shakes,8,887.84,Leisure,Physical Retailer
535564,Male,44,3.8,Endurance training,0,2294.0,Whole foods,58.49,Electrolyte,10,876.2,Footwear,E-commerce Retailer
338067,Female,32,5.8,Flexibility,2,1975.0,Vegan,44.81,Fresh juice,10,459.61,Performance,Brand Website
585008,Female,22,6.5,General health,1,2391.0,Whole foods,59.42,Electrolyte,11,677.04,Performance,Physical Retailer
792440,Female,28,4.3,Build muscle,1,2515.0,Low carb,48.37,Protein shakes,4,824.14,Performance,Brand Website
494540,Male,38,5.2,Build muscle,1,2859.0,High protein,57.19,Protein shakes,9,731.04,Performance,Physical Retailer
977699,Male,30,7.0,Build muscle,5,2986.0,Low carb,55.2,Protein shakes,10,749.14,Performance,Brand Website
617923,Male,21,5.7,General health,1,2301.0,Whole foods,54.99,Electrolyte,14,814.4,Leisure,Physical Retailer
266981,Female,26,5.1,Build muscle,0,2640.0,Low carb,48.05,Protein shakes,13,600.36,Performance,Brand Website
844699,Male,35,3.9,General health,1,2419.0,Whole foods,59.97,Fresh juice,9,799.37,Accessories,Physical Retailer
119870,Male,28,7.5,Build muscle,5,2802.0,High protein,57.77,Protein shakes,15,1055.8,Leisure,E-commerce Retailer
303196,Female,29,5.6,Build muscle,1,2764.0,Whole foods,68.57,Protein shakes,11,659.04,Performance,E-commerce Retailer
348683,Female,31,7.7,Fat loss,4,1946.0,High protein,47.9,Protein shakes,8,678.98,Yoga,Brand Website
126790,Female,18,7.1,Build muscle,2,2708.0,Whole foods,63.37,Energy drinks,10,508.16,Outerwear,Physical Retailer
743162,Other,36,4.8,Fat loss,1,1974.0,Whole foods,52.67,Fresh juice,9,504.31,Outerwear,E-commerce Retailer
548345,Male,28,7.3,Build muscle,4,2664.0,High protein,48.38,Protein shakes,10,744.19,Outerwear,E-commerce Retailer
849074,Male,25,5.0,Build muscle,1,2926.0,High protein,58.35,Protein shakes,8,842.13,Performance,Physical Retailer
639773,Female,22,7.7,Fat loss,2,1819.0,Whole foods,40.86,Protein shakes,9,469.37,Footwear,E-commerce Retailer
186188,Female,32,5.7,General health,3,2089.0,Whole foods,48.53,Fresh juice,10,437.06,Yoga,E-commerce Retailer
842129,Female,25,5.9,Endurance training,4,2267.0,Whole foods,60.45,Fresh juice,11,529.23,Performance,Physical Retailer
764795,Female,35,5.6,Fat loss,3,1650.0,Low carb,35.24,Fresh juice,7,1033.1,Leisure,Physical Retailer
890141,Male,28,4.0,General health,0,2054.0,Whole foods,49.32,Fresh juice,7,764.73,Leisure,Physical Retailer
748249,Male,26,7.4,Flexibility,5,1852.0,Whole foods,44.86,Electrolyte,9,696.61,Leisure,Physical Retailer
130355,Male,27,4.9,General health,1,2176.0,Whole foods,46.13,Fresh juice,8,697.25,Outerwear,Physical Retailer
811131,Male,38,6.8,Fat loss,5,1640.0,Low carb,39.6,Protein shakes,8,717.63,Footwear,Brand Website
551015,Male,26,6.8,Fat loss,1,1842.0,High protein,41.56,Electrolyte,10,710.83,Outerwear,Physical Retailer
506332,Male,20,7.2,General health,4,2157.0,High protein,41.05,Electrolyte,12,608.05,Performance,E-commerce Retailer
256542,Male,21,7.8,Build muscle,4,2595.0,Whole foods,68.23,Protein shakes,14,631.37,Outerwear,E-commerce Retailer
405062,Female,25,4.0,General health,1,2169.0,Vegan,44.06,Protein shakes,9,349.73,Outerwear,Physical Retailer
938656,Female,32,4.9,Endurance training,1,2226.0,Whole foods,56.18,Protein shakes,8,513.8,Footwear,Brand Website
601708,Female,30,4.4,Endurance training,2,2302.0,High protein,43.24,Fresh juice,9,653.68,Performance,Physical Retailer
161629,Male,32,5.8,Fat loss,1,1992.0,Whole foods,46.96,Electrolyte,12,757.68,Footwear,E-commerce Retailer
428184,Female,24,5.5,General health,1,2188.0,Whole foods,56.98,Electrolyte,10,737.13,Leisure,Physical Retailer
592734,Male,25,4.5,Build muscle,1,2876.0,High protein,64.71,Protein shakes,9,670.34,Performance,Physical Retailer
390160,Female,22,6.1,Flexibility,3,1617.0,Vegan,28.09,Fresh juice,5,737.35,Yoga,Brand Website
920023,Male,18,6.9,Build muscle,1,2943.0,High protein,57.74,Electrolyte,10,677.95,Performance,E-commerce Retailer
313920,Male,28,4.3,Flexibility,2,1851.0,Whole foods,41.77,Fresh juice,5,684.55,Yoga,Physical Retailer
989765,Female,37,5.9,General health,3,2332.0,Whole foods,58.23,Energy drinks,10,428.45,Leisure,E-commerce Retailer
342804,Male,27,4.9,Endurance training,3,2151.0,Whole foods,52.98,Protein shakes,12,602.68,Leisure,E-commerce Retailer
476965,Male,29,6.4,General health,5,2439.0,High protein,41.01,Electrolyte,10,949.23,Accessories,E-commerce Retailer
560857,Male,30,6.0,Build muscle,4,2623.0,Vegan,46.87,Fresh juice,12,719.92,Accessories,Physical Retailer
922827,Female,20,6.8,General health,5,2457.0,Whole foods,62.2,Electrolyte,12,721.08,Accessories,Physical Retailer
604492,Male,20,8.2,Fat loss,1,1776.0,Whole foods,47.2,Electrolyte,13,599.45,Performance,Brand Website
753983,Male,26,5.9,General health,4,2193.0,Whole foods,51.93,Electrolyte,11,798.15,Performance,E-commerce Retailer
515916,Female,32,7.1,Fat loss,2,1651.0,Vegan,29.59,Protein shakes,11,385.36,Yoga,E-commerce Retailer
921052,Female,31,6.1,Endurance training,3,2359.0,Whole foods,60.31,Electrolyte,10,623.12,Performance,Physical Retailer
858574,Male,34,8.2,Fat loss,5,1610.0,Low carb,39.48,Electrolyte,11,1020.76,Yoga,Physical Retailer
228148,Male,31,7.8,Fat loss,4,1968.0,Low carb,40.1,Electrolyte,16,826.65,Accessories,Brand Website
906991,Male,27,6.0,General health,4,2427.0,High protein,44.25,Fresh juice,7,680.8,Footwear,E-commerce Retailer
292714,Male,25,7.7,Fat loss,3,1750.0,High protein,42.95,Protein shakes,10,994.8,Yoga,E-commerce Retailer
375987,Male,18,5.9,General health,2,2381.0,Whole foods,56.91,Electrolyte,9,900.08,Leisure,Physical Retailer
738353,Male,22,8.6,Fat loss,3,1911.0,High protein,35.16,Electrolyte,11,947.56,Performance,Physical Retailer
117640,Male,24,5.7,Flexibility,0,1598.0,Whole foods,37.27,Fresh juice,9,667.15,Yoga,Physical Retailer
924845,Male,30,3.9,General health,1,2462.0,Whole foods,56.66,Fresh juice,7,690.68,Outerwear,Physical Retailer
359214,Female,31,5.1,Endurance training,3,2325.0,High protein,50.84,Fresh juice,6,360.16,Performance,Physical Retailer
939070,Male,25,6.6,Fat loss,3,1963.0,Whole foods,47.51,Fresh juice,17,836.39,Accessories,Physical Retailer
601108,Male,27,4.7,Build muscle,2,2501.0,Whole foods,68.72,Protein shakes,8,929.85,Footwear,Brand Website
734421,Male,31,6.2,Fat loss,1,1651.0,Whole foods,44.25,Protein shakes,12,962.2,Footwear,E-commerce Retailer
824226,Female,30,4.4,Endurance training,1,2364.0,Vegan,48.98,Electrolyte,10,532.9,Performance,Physical Retailer
250159,Female,31,5.8,Fat loss,0,1564.0,Whole foods,39.49,Protein shakes,13,651.2,Performance,Brand Website
255576,Male,31,8.7,Fat loss,5,1568.0,Low carb,31.32,Protein shakes,8,812.43,Performance,Physical Retailer
986089,Male,22,5.9,General health,2,2420.0,Whole foods,54.49,Protein shakes,9,795.53,Performance,E-commerce Retailer
645735,Other,22,7.8,Build muscle,3,2933.0,High protein,53.42,Protein shakes,11,632.19,Leisure,Physical Retailer
386103,Male,22,6.6,Fat loss,1,1767.0,Whole foods,47.69,Electrolyte,12,573.42,Footwear,E-commerce Retailer
260775,Male,36,5.5,Fat loss,1,1930.0,High protein,33.85,Fresh juice,6,698.45,Footwear,Physical Retailer
109337,Male,24,9.0,Fat loss,4,1950.0,High protein,45.42,Fresh juice,13,743.84,Footwear,Physical Retailer
614723,Male,23,8.3,Fat loss,4,1820.0,Whole foods,48.66,Fresh juice,11,719.97,Outerwear,E-commerce Retailer
423673,Male,24,6.0,Build muscle,2,2910.0,Whole foods,65.39,Protein shakes,11,572.84,Performance,Physical Retailer
464167,Female,24,8.2,Fat loss,4,1803.0,Low carb,37.11,Electrolyte,15,591.7,Footwear,E-commerce Retailer
446809,Female,29,5.9,General health,3,1861.0,Whole foods,44.47,Fresh juice,11,794.1,Leisure,Physical Retailer
730075,Male,29,5.1,General health,1,2099.0,Whole foods,47.48,Protein shakes,6,544.22,Leisure,Physical Retailer
787281,Male,24,6.2,Build muscle,0,2902.0,Low carb,56.51,Electrolyte,8,674.78,Performance,E-commerce Retailer
395451,Female,28,6.3,Build muscle,3,2942.0,High protein,50.31,Protein shakes,14,1064.52,Outerwear,Physical Retailer
891267,Other,30,6.8,Build muscle,4,2607.0,Low carb,44.06,Protein shakes,8,744.39,Accessories,Physical Retailer
644447,Male,25,4.9,Fat loss,1,1802.0,Low carb,29.55,Protein shakes,9,851.54,Performance,Brand Website
597562,Female,32,4.8,Build muscle,1,2757.0,High protein,52.35,Protein shakes,13,456.43,Leisure,Physical Retailer
802965,Other,20,5.3,General health,1,2052.0,High protein,42.59,Fresh juice,9,574.41,Performance,Physical Retailer
992048,Male,26,4.9,Build muscle,1,2977.0,High protein,59.67,Electrolyte,11,797.31,Accessories,Physical Retailer
965184,Male,21,6.8,General health,5,2168.0,High protein,53.28,Protein shakes,7,794.69,Performance,E-commerce Retailer
419187,Female,24,6.5,Build muscle,1,2928.0,Vegan,53.72,Protein shakes,11,562.59,Accessories,E-commerce Retailer
790907,Female,36,6.9,Fat loss,4,1659.0,Whole foods,46.98,Electrolyte,11,619.09,Outerwear,Physical Retailer
182844,Female,23,6.5,General health,5,1965.0,Whole foods,51.38,Fresh juice,11,645.39,Outerwear,Physical Retailer
651820,Female,24,7.5,Build muscle,5,2704.0,Whole foods,61.4,Protein shakes,11,256.21,Performance,Physical Retailer
222402,Female,23,7.2,Build muscle,4,2637.0,Vegan,51.59,Protein shakes,11,609.33,Performance,Physical Retailer
218012,Female,33,4.7,Build muscle,1,2867.0,High protein,58.58,Protein shakes,9,495.82,Accessories,E-commerce Retailer
538661,Female,31,5.1,General health,4,2242.0,Whole foods,47.77,Fresh juice,13,433.13,Accessories,E-commerce Retailer
680466,Male,26,7.5,Build muscle,4,2903.0,High protein,53.23,Fresh juice,9,643.15,Performance,Physical Retailer
675278,Male,20,8.0,General health,7,1867.0,Whole foods,49.29,Electrolyte,13,1077.62,Performance,Physical Retailer
944573,Female,28,6.5,Fat loss,1,1906.0,Low carb,39.78,Electrolyte,12,611.98,Performance,Brand Website
517009,Male,25,6.3,Fat loss,1,1929.0,Low carb,36.62,Electrolyte,13,639.45,Performance,Brand Website
418714,Male,22,9.8,Fat loss,5,1807.0,High protein,35.42,Fresh juice,13,903.02,Leisure,Brand Website
326156,Male,28,6.0,Build muscle,4,2637.0,Vegan,67.43,Fresh juice,10,740.25,Accessories,E-commerce Retailer
625303,Female,30,5.4,Fat loss,1,1911.0,Low carb,35.09,Electrolyte,8,217.77,Footwear,Physical Retailer
127712,Male,32,4.2,General health,1,2482.0,Low carb,53.52,Protein shakes,8,642.83,Outerwear,E-commerce Retailer
724785,Female,18,9.4,Build muscle,5,2653.0,High protein,54.55,Energy drinks,11,1004.43,Performance,E-commerce Retailer
867214,Female,19,6.8,Fat loss,1,1682.0,High protein,37.45,Electrolyte,8,966.24,Performance,Physical Retailer
212816,Male,32,7.5,Endurance training,5,2241.0,Vegan,44.76,Electrolyte,9,937.67,Performance,Physical Retailer
228778,Female,29,6.2,Build muscle,4,2803.0,Whole foods,67.29,Electrolyte,8,243.58,Accessories,Physical Retailer
686580,Male,32,6.0,Endurance training,4,2284.0,Whole foods,55.19,Electrolyte,11,703.26,Outerwear,Physical Retailer
385977,Male,28,4.1,General health,1,1826.0,Vegan,39.81,Electrolyte,9,918.99,Performance,Physical Retailer
818040,Male,23,6.6,Flexibility,4,1859.0,Whole foods,49.91,Fresh juice,10,1134.97,Leisure,E-commerce Retailer
906741,Female,20,7.1,Fat loss,2,1559.0,High protein,34.93,Electrolyte,9,773.56,Accessories,Brand Website
369114,Female,27,7.6,Build muscle,4,2701.0,High protein,48.64,Fresh juice,12,645.48,Performance,Brand Website
434618,Female,20,6.4,Fat loss,1,1749.0,Whole foods,39.78,Electrolyte,11,422.03,Footwear,Brand Website
932972,Male,35,5.8,Build muscle,1,2861.0,Vegan,57.7,Protein shakes,10,847.41,Yoga,E-commerce Retailer
251456,Male,32,3.0,General health,0,2380.0,Whole foods,54.54,Electrolyte,6,699.42,Leisure,Physical Retailer
904449,Female,18,5.0,General health,1,2169.0,Vegan,51.55,Electrolyte,9,739.41,Performance,Physical Retailer
962312,Male,21,5.9,General health,0,2332.0,Whole foods,51.38,Fresh juice,11,476.96,Leisure,Brand Website
205570,Male,25,5.9,Flexibility,2,1651.0,Vegan,35.13,Fresh juice,9,833.66,Footwear,Physical Retailer
370846,Male,28,6.9,General health,5,1901.0,Low carb,41.65,Fresh juice,10,852.44,Performance,Brand Website
100404,Female,20,5.5,Endurance training,0,2386.0,Whole foods,56.59,Energy drinks,8,685.18,Outerwear,Physical Retailer
803286,Male,31,5.0,Build muscle,2,2987.0,High protein,60.07,Protein shakes,10,354.0,Performance,Brand Website
374907,Female,23,6.2,Fat loss,1,1594.0,High protein,32.95,Protein shakes,9,443.14,Accessories,E-commerce Retailer
815460,Male,24,6.9,General health,4,2028.0,High protein,40.88,Fresh juice,10,843.75,Performance,E-commerce Retailer
984574,Male,29,8.1,Fat loss,4,1624.0,Vegan,41.48,Fresh juice,12,843.4,Footwear,Physical Retailer
335365,Female,23,7.7,Build muscle,4,2821.0,High protein,55.12,Electrolyte,9,502.67,Leisure,Brand Website
442786,Female,31,6.8,Build muscle,5,2986.0,High protein,60.67,Protein shakes,11,597.96,Outerwear,Physical Retailer
150612,Female,30,5.9,Fat loss,2,1868.0,High protein,41.01,Protein shakes,11,612.68,Performance,Physical Retailer
910006,Male,22,7.6,Fat loss,1,1925.0,Low carb,45.31,Energy drinks,9,871.21,Footwear,Physical Retailer
909956,Male,37,5.0,Endurance training,1,2235.0,High protein,42.27,Protein shakes,7,856.63,Performance,E-commerce Retailer
897348,Male,26,5.8,Endurance training,2,2041.0,High protein,38.08,Electrolyte,8,1074.61,Leisure,E-commerce Retailer
104809,Male,27,5.7,Build muscle,3,2775.0,High protein,61.15,Electrolyte,10,873.98,Outerwear,Brand Website
